lhs,op,rhs,label,est,se,z,pvalue,ci.lower,ci.upper,std.lv,std.all
PostBehavioralIntention,~,PostTrust,h4c,0.11050907571609202,0.04502992896272442,2.4541250288795915,0.014122786829498857,0.02773507984302216,0.20420746062688888,0.11050907571609202,0.16101450284813532
PostBehavioralIntention,~,Motivation,h5,-0.04142424980366594,0.03980534295828074,-1.040670591560584,0.2980284564790303,-0.12432509234680274,0.03391333947014176,-0.04142424980366594,-0.05532277838145552
PostBehavioralIntention,~,PreBehavioralIntention,c4,0.6637618108668356,0.07426182996341044,8.938128931025236,0,0.5111957504311482,0.8036663820420368,0.6637618108668356,0.7130132574306378
CodeChangesWithTool,~~,CodeChangesWithTool,,0.8844896205905051,0.11322149239664826,7.812029340612091,5.551115123125783e-15,0.6552068090097012,1.0919189347512155,0.8844896205905051,0.9535016960290769
PostRiskTolerance,~~,PostRiskTolerance,,0.018326885081659042,0.002559201904307785,7.161172024297986,7.998046669399628e-13,0.012566962512558346,0.022656280018348587,0.018326885081659042,0.6613340079841629
PostSelfEfficacy,~~,PostSelfEfficacy,,0.23111437573789415,0.038888188399818314,5.943048140009883,2.7977022920566696e-9,0.1520233142939692,0.30381548354041354,0.23111437573789415,0.49880369271174113
PostTrust,~~,PostTrust,,0.23138786825247792,0.04726080380051589,4.895978266242525,9.781787750906545e-7,0.1424634026735791,0.32388306023945196,0.23138786825247792,0.23817709569060447
PostBehavioralIntention,~~,PostBehavioralIntention,,0.1188116497066766,0.019189971567401452,6.191340580645013,5.965465899038236e-10,0.07516499778165472,0.15049326894863735,0.1188116497066766,0.2596286015660024
NudgeType,~~,NudgeType,,0.24997345372181087,0.0037077852823785753,67.41853550954569,0,0.2359444280172305,0.2499735635338845,0.24997345372181087,1
NudgeType,~~,PreRiskTolerance,,0.006943719473078501,0.008907191272624248,0.7795633057100315,0.43564796159743313,-0.01069188198662523,0.02408314899969707,0.006943719473078501,0.07845736138949909
NudgeType,~~,PreSelfEfficacy,,0.03246875307484174,0.03339789186652533,0.9721797173487209,0.3309611490998794,-0.033608973635426594,0.09652860353372787,0.03246875307484174,0.09702532896631524
NudgeType,~~,PreTrust,,-0.08741648257533763,0.04718456374186978,-1.8526500118463018,0.06393253921531405,-0.17937462612647223,0.007328916557932317,-0.08741648257533763,-0.18373764289057676
NudgeType,~~,Motivation,,-0.019343031725722108,0.04548910670063825,-0.42522338046815744,0.6706738417422549,-0.10613899626022316,0.07134840075680668,-0.019343031725722108,-0.04282279620464564
NudgeType,~~,PreBehavioralIntention,,-0.005136987894061133,0.03672565912318443,-0.13987462762290412,0.8887590484089134,-0.07835365166533251,0.06372963196336721,-0.005136987894061133,-0.014139140428619912
PreRiskTolerance,~~,PreRiskTolerance,,0.031334520043032374,0.0049662320302284865,6.309515917159177,2.799096510130994e-10,0.02201395870213679,0.04117831253191479,0.031334520043032374,1
PreRiskTolerance,~~,PreSelfEfficacy,,-0.004453235012267384,0.010891934437221357,-0.40885620804411027,0.6826451879592921,-0.026992855076010076,0.01607258909384943,-0.004453235012267384,-0.0375863843381596
PreRiskTolerance,~~,PreTrust,,0.030017329057327152,0.023164086873675854,1.295856349573592,0.1950249801296997,-0.014725888771318096,0.07742427113104867,0.030017329057327152,0.1782018798267619
PreRiskTolerance,~~,Motivation,,0.049749057845661665,0.020297648482089384,2.450976421705212,0.014246928529611624,0.01179832144914512,0.09039939210982735,0.049749057845661665,0.3110790472860741
PreRiskTolerance,~~,PreBehavioralIntention,,0.05356098673991633,0.018907940560743745,2.832724514224383,0.004615314257562231,0.018068855501796623,0.09264095161844467,0.05356098673991633,0.4163882414230605
PreSelfEfficacy,~~,PreSelfEfficacy,,0.4479887234795379,0.07680463848532418,5.832834218276276,5.44937051039085e-9,0.3102393534129883,0.60908475142203,0.4479887234795379,1
PreSelfEfficacy,~~,PreTrust,,0.10365045926216074,0.06862814912752349,1.5103198990484135,0.13096181656202832,-0.03434566062634912,0.23530422762250783,0.10365045926216074,0.16273817747897543
PreSelfEfficacy,~~,Motivation,,0.039430694283319474,0.06283142243660851,0.6275632916492007,0.5302900622837277,-0.0847305800541621,0.16236966431451427,0.039430694283319474,0.0652076135239683
PreSelfEfficacy,~~,PreBehavioralIntention,,0.12096582031977701,0.04443265198418969,2.722453306699313,0.006479918985489164,0.027698250044370657,0.20181618094537657,0.12096582031977701,0.24870845216233534
PreTrust,~~,PreTrust,,0.9055167396039232,0.1434723931027525,6.311435392001912,2.7645929989716933e-10,0.6355399554316821,1.1940201543633937,0.9055167396039232,1
PreTrust,~~,Motivation,,0.3884229901831615,0.09425797583962683,4.120850110806912,3.7747695925238745e-5,0.20692786014665523,0.5781135856694364,0.3884229901831615,0.45180820009050865
PreTrust,~~,PreBehavioralIntention,,0.3615423310196992,0.10360998001181643,3.489454693249302,4.8400709719609303e-4,0.18189151796991193,0.5783051271952601,0.3615423310196992,0.5228442342203065
Motivation,~~,Motivation,,0.8162160933791484,0.10765225213153252,7.581969510325457,3.397282455352979e-14,0.6063258908680611,1.0234627595410717,0.8162160933791484,1
Motivation,~~,PreBehavioralIntention,,0.2958281406083198,0.08277807607441795,3.57374989414309,3.5190507777094204e-4,0.14022305341585029,0.46307713917296667,0.2958281406083198,0.4506073983719303
PreBehavioralIntention,~~,PreBehavioralIntention,,0.5280525912856073,0.10338194986700049,5.107783244221452,3.2596026122710953e-7,0.34058934017687015,0.7412502929733477,0.5280525912856073,1
CodeChangesWithTool,~1,,,0.645833333333333,0.1311862422111456,4.923026397035275,8.521595251664849e-7,0.4000001746297539,0.9122527342009946,0.645833333333333,0.670555641974251
PostRiskTolerance,~1,,,0.24004628771831688,0.05411543210180923,4.435819476904657,9.172269014978696e-6,0.13306321391017373,0.3445552529472234,0.24004628771831688,1.4419861656802972
PostSelfEfficacy,~1,,,1.318425452373646,0.389582560866505,3.384200384743145,7.138588304720361e-4,0.5465175497609854,2.0957285510533374,1.318425452373646,1.936898792504297
PostTrust,~1,,,0.3687097701941111,0.21547561863837794,1.7111438060790463,0.0870545691693545,-0.01135794967462807,0.8421236228972937,0.3687097701941111,0.3740798806695708
PostBehavioralIntention,~1,,,0.40298556729573687,0.28487105123795375,1.4146244960465346,0.15717862265515814,-0.16534186042455967,0.9519082829788694,0.40298556729573687,0.5957118598133575
NudgeType,~1,,,0.5051546391752577,0.05078593155056069,9.946743591231433,0,0.4020622469858781,0.6082473096560687,0.5051546391752577,1.010362922525033
PreRiskTolerance,~1,,,0.5195876288659798,0.01794940086344251,28.947352216319505,0,0.4838489529981084,0.5546217420059045,0.5195876288659798,2.9352647474303866
PreSelfEfficacy,~1,,,4.701030927835052,0.06703907345099507,70.12374553880822,0,4.5670754297214184,4.82989701584009,4.701030927835052,7.02359671823938
PreTrust,~1,,,4.208762886597938,0.09666525399821907,43.539562692045266,0,4.015529319964828,4.39690720840719,4.208762886597938,4.422890806689259
Motivation,~1,,,4.085910652920961,0.09269364475908963,44.07972804975168,0,3.907215643055457,4.274826653739353,4.085910652920961,4.522580323079047
PreBehavioralIntention,~1,,,5.329896907216496,0.0734491960216629,72.56576240323326,0,5.178694331968086,5.463917942059892,5.329896907216496,7.334663933947855
ind_risk,:=,h1*h2a*h4a,ind_risk,0.007330534779476859,0.006575981113225979,1.1147438919393,0.26496018636069385,-7.086513958658234e-4,0.024329088273434416,0.007330534779476859,0.005417879703345557
ind_se,:=,h1*h2b*h4b,ind_se,0.003200295754215106,0.004282154733332199,0.7473564019777412,0.4548484549794576,-0.0022769186565536827,0.01424261073273015,0.003200295754215106,0.002365286835553675
ind_trust,:=,h1*h2c*h4c,ind_trust,-0.003100778231175823,0.003522597413969056,-0.8802533661324778,0.37872206934122654,-0.012703849806581076,0.001229260567359912,-0.003100778231175823,-0.002291735043710157
ind_total,:=,ind_risk+ind_se+ind_trust,ind_total,0.00743005230251614,0.008593147507507568,0.864648523259345,0.3872317311836664,-0.004774839980278294,0.028562596349116814,0.00743005230251614,0.005491431495189075
