"Response ID","Date submitted","Last page","Start language","Seed","Date started","Date last action","","Survey Introduction  Thank you for your interest!  This online survey is part of a study conducted by the University of British Columbia (UBC, Canada), and the Institute of Software Security at Hamburg University of Technology (TUHH, Germany). The goal of this study is to assess the usability (i.e., user experience) of an educational tool for Python programming jointly developed by UBC and TUHH. Such a tool is based on Generative Artificial Intelligence (GenAI) technologies and should support students in their Python coding tasks. The study is divided into two parts (rewarded separately) and should take, altogether, around 18 minutes.  PART 1: Technical Assessment (£0.50 reward)   	It consists of 4 generic programming questions.  	It takes around 3 min. 	Your answers will determine whether you meet our criteria to undergo the second part of the study.  	If you meet our participation criteria, you will be invited to take the second part of the survey (PART 2).    PART 2: Main Survey (£2.00 reward)   	Perform three coding tasks using our tool. 	Answer a set of questions about your experience while using the tool. 	It takes around 15 minutes.   IMPORTANT:   	To participate in this study, you must be the age of consent in the location from which you are completing this study. 	Please read the Participant Information Sheet before starting with the survey. The sheet can be accessed via this link: Study-PIS   If you would like to proceed with the Main Survey (PART 2), please answer the following questions by placing a check mark accordingly.  [I am the age of consent in the location from which you are completing this study]","Survey Introduction  Thank you for your interest!  This online survey is part of a study conducted by the University of British Columbia (UBC, Canada), and the Institute of Software Security at Hamburg University of Technology (TUHH, Germany). The goal of this study is to assess the usability (i.e., user experience) of an educational tool for Python programming jointly developed by UBC and TUHH. Such a tool is based on Generative Artificial Intelligence (GenAI) technologies and should support students in their Python coding tasks. The study is divided into two parts (rewarded separately) and should take, altogether, around 18 minutes.  PART 1: Technical Assessment (£0.50 reward)   	It consists of 4 generic programming questions.  	It takes around 3 min. 	Your answers will determine whether you meet our criteria to undergo the second part of the study.  	If you meet our participation criteria, you will be invited to take the second part of the survey (PART 2).    PART 2: Main Survey (£2.00 reward)   	Perform three coding tasks using our tool. 	Answer a set of questions about your experience while using the tool. 	It takes around 15 minutes.   IMPORTANT:   	To participate in this study, you must be the age of consent in the location from which you are completing this study. 	Please read the Participant Information Sheet before starting with the survey. The sheet can be accessed via this link: Study-PIS   If you would like to proceed with the Main Survey (PART 2), please answer the following questions by placing a check mark accordingly.  [I have read and understood the Participant Information Sheet]","Survey Introduction  Thank you for your interest!  This online survey is part of a study conducted by the University of British Columbia (UBC, Canada), and the Institute of Software Security at Hamburg University of Technology (TUHH, Germany). The goal of this study is to assess the usability (i.e., user experience) of an educational tool for Python programming jointly developed by UBC and TUHH. Such a tool is based on Generative Artificial Intelligence (GenAI) technologies and should support students in their Python coding tasks. The study is divided into two parts (rewarded separately) and should take, altogether, around 18 minutes.  PART 1: Technical Assessment (£0.50 reward)   	It consists of 4 generic programming questions.  	It takes around 3 min. 	Your answers will determine whether you meet our criteria to undergo the second part of the study.  	If you meet our participation criteria, you will be invited to take the second part of the survey (PART 2).    PART 2: Main Survey (£2.00 reward)   	Perform three coding tasks using our tool. 	Answer a set of questions about your experience while using the tool. 	It takes around 15 minutes.   IMPORTANT:   	To participate in this study, you must be the age of consent in the location from which you are completing this study. 	Please read the Participant Information Sheet before starting with the survey. The sheet can be accessed via this link: Study-PIS   If you would like to proceed with the Main Survey (PART 2), please answer the following questions by placing a check mark accordingly.  [I agree to participate in this research and I want to continue with the survey and tool experiments]","Please indicate your age:","Please indicate your gender:","Please indicate your gender: [Other]","Please select your country of residence:","Please select your country of residence: [Other]","Please select your highest educational level:","How many years of experience do you have working in software development?  ","How often do you apply the following techniques to debug your code?   [Conducting a threat assessment for the software.]","How often do you apply the following techniques to debug your code?   [Scanning code with an automatic code analysis tool.]","How often do you apply the following techniques to debug your code?   [Using a tool to scan for libraries with known vulnerabilities.]","How often do you apply the following techniques to debug your code?   [Code review by someone other than the developer.]","How often do you apply the following techniques to debug your code?   [Penetration testing.]","How often do you use Generative AI (GenAI) tools (e.g., Copilot) for coding?  ","How often do you apply GenAI coding tools in the following tasks?  [Code completion or suggestion while typing.]","How often do you apply GenAI coding tools in the following tasks?  [Code summarization or documentation generation.]","How often do you apply GenAI coding tools in the following tasks?  [Debugging (e.g., finding and fixing errors).]","How often do you apply GenAI coding tools in the following tasks?  [Code explanation (understanding unfamiliar code).]","How often do you apply GenAI coding tools in the following tasks?  [Code refactoring or optimization.]","How often do you apply GenAI coding tools in the following tasks?  [Generating tests or test cases.]","Are there any other tasks for which you use GenAI coding tools? ","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I avoid advanced GenAI features or options.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I avoid activities when using GenAI tools that are dangerous or risky.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [Despite the risks I use GenAI features that haven’t been proven to work.]","Attention Question! Please select ""somewhat agree"" to validate your participation.  [Strongly disagree]","Attention Question! Please select ""somewhat agree"" to validate your participation.  [Somewhat disagree]","Attention Question! Please select ""somewhat agree"" to validate your participation.  [Neither agree or disagree]","Attention Question! Please select ""somewhat agree"" to validate your participation.  [Somewhat agree]","Attention Question! Please select ""somewhat agree"" to validate your participation.  [Strongly agree]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I explore GenAI technology even if it’s not critical to my job.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I use GenAI tools because it’s a way for me to look good with peers.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [Its fun to try new GenAI technology that is not yet available to everyone such as being a participant in beta testing programs.]","Could you mention any reason (other than the ones mentioned in the previous question) that motivates you to engage with GenAI technologies when coding?","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I am able to use GenAI tools when I have just the built-in help for assistance.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I don’t feel confident to use and learn GenAI tools, as I have other strengths.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I am able to use GenAI tools when someone shows me how to do it first.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I am able to use GenAI tools even when no one is around to help me if I need it.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I am confident in GenAI tools. I feel that it works well.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [GenAI tools are reliable. I can count on it to be correct for my use cases.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I feel safe that when I rely on GenAI, I will get the right answers.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I like using GenAI for decision making.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools.  [I intend to use GenAI tools in the future.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools.  [I plan to continue using GenAI tools.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools.  [I will always try to use GenAI tools in my work.]","Please paste here the confirmation code generated by the tool. ","Did you use GenAI to solve the coding task? ","Did you notice the tool’s recommendation of checking the security of the code? ","Can you describe the reason why did you (or did you not) followed the tool’s recommendations?  ","How likely is it that you will check for security flaws in GenAI-generated code in the future? ","We are interested in any other comments you might have concerning your experience while solving the coding tasks. Please write any thoughts you’d like to share with us: ","How would you rate your software security knowledge/skills?","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I intend to use GenAI tools in the future.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I plan to continue using GenAI tools.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I will always try to use GenAI tools in my work.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools.  [I avoid advanced GenAI features or options.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools.  [I avoid activities when using GenAI tools that are dangerous or risky.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools.  [Despite the risks I use GenAI features that haven’t been proven to work.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I am confident in GenAI tools. I feel that it works well.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [GenAI tools are reliable. I can count on it to be correct for my use cases.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I feel safe that when I rely on GenAI, I will get the right answers.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I like using GenAI for decision making.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I am able to use GenAI tools when I have just the built-in help for assistance.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I don’t feel confident to use and learn GenAI tools, as I have other strengths.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I am able to use GenAI tools when someone shows me how to do it first.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I am able to use GenAI tools even when no one is around to help me if I need it.]","Initially, participants were informed that the purpose of this study was to assist in testing and debugging a tool under development. However, to minimize potential consciousness bias, the actual objective of the study was not disclosed at the outset. The true aim of the research is to investigate whether providing warnings about security issues in GenAI-generated code can encourage developers to adopt more security-aware behaviors, specifically, to assess whether such warnings prompt developers to review and address security concerns in the generated code. Additionally, the study examines whether different types of warnings lead to variations in developer behavior.     This initial omission was intentional, as revealing the true purpose upfront could have led participants to consciously alter their behavior by actively checking for security issues, thereby compromising the validity of their natural coding practices.  Do you still give us consent to use your answers for the purpose of this study?  Please note that your eligibility to receive the incentive is not contingent upon how you respond to this question. Upon completing the survey, you will receive the compensation for this part of the study.  ","Thank you for your interest in our survey. Unfortunately, you do not meet some of the requirements to participate in this study:   	Be at least 18 years old. 	Read the consent form or had it read to you. 	Be comfortable using the English language. 	Agree to participate in this research.   If you have any questions or inquiries, please do not hesitate to contact us at nicolas.diaz-ferreyra@tuhh.de ","Thank you for your response!  IMPORTANT  (i) Please open this link in a new tab to return to Prolific.  (ii) Then click ""SUBMIT"" in this window to record your answer. ","Total time","Group time: Informed Consent","Question time: ProlificID","Question time: Consent","Group time: Demographics","Question time: AGE","Question time: GENDER","Question time: COUNTRY","Question time: EDUCATION","Question time: EXPERIENCE1","Question time: EXPERIENCE2","Group time: GenAI EXPERIENCE","Question time: GEN1","Question time: GEN2","Question time: GEN3","Question time: GEN4","Question time: ATTEN1","Question time: GEN5","Group time: GenAI EXPERIENCE2","Question time: GEN9","Question time: GEN6","Question time: GEN7","Question time: GEN8","Group time: Tool Assessment","Question time: TOOL","Group time: Post Tool Assessment","Question time: PTOOL2","Question time: PTOOL1","Question time: PTOOL3","Question time: PTOOL4","Question time: PTOOL5","Group time: GenAI EXPERIENCE 3","Question time: SECURITY","Question time: GEN10","Question time: GEN11","Question time: GEN12","Question time: GEN13","Group time: DEBRIEFING","Question time: DEB1","Group time: Closing","Question time: NOQUAL1","Question time: COMPLETED"
"22","2025-11-29 00:15:48","9","en","1643626120","2025-11-28 23:41:05","2025-11-29 00:15:48","5c093a3f600aff0001d7002c","Yes","Yes","Yes","47","Male","","Australia","","Undergraduate degree (BSc., BA.)","> 5 years","NEVER","NEVER","NEVER","SOMETIMES","RARELY","OFTEN","ALWAYS","OFTEN","SOMETIMES","OFTEN","NEVER","SOMETIMES","Explanation of issues on whether my theory is correct or not","DISAGREE","DISAGREE","SOMEHOW DISAGREE","No","No","No","Yes","No","AGREE","DISAGREE","SOMEHOW DISAGREE","As I get older, I want to get things done and build things without the learning curve with new technology, like having to learn new platforms, languages, and coding algorithms.  Also, it removes layers of complexity for me, as now I don't have to waste time understanding everything. 
","SOMEHOW AGREE","DISAGREE","COMPLETELY AGREE","COMPLETELY AGREE","SOMEHOW AGREE","SOMEHOW AGREE","AGREE","SOMEHOW AGREE","COMPLETELY AGREE","COMPLETELY AGREE","COMPLETELY AGREE","761528","YES","YES","It just popped up a warning at different levels and didn't really offer a suggestion for fixing it.  ","Somewhat Likely","I think the security check is interesting, but ideally, it provides a solution to the issues.  It feels like I have to investigate, figure out the problem, and rewrite the code. If you know the error, shouldn't you fix it or provide the reasons? It feels like a message back in the day, where the message was simply a technical error, which doesn't really give any support for the answer.","VERY LOW","COMPLETELY AGREE","COMPLETELY AGREE","COMPLETELY AGREE","NEVER","NEVER","SOMETIMES","SOMEHOW AGREE","SOMEHOW AGREE","SOMEHOW AGREE","SOMEHOW AGREE","COMPLETELY AGREE","DISAGREE","COMPLETELY AGREE","COMPLETELY AGREE","YES",,"","2086.55","34.11",,,"56.1",,,,,,,"195.61",,,,,,,"305.34",,,,,"1105.93",,"279.6",,,,,,"82.84",,,,,,"20.47",,"6.55",,
"23","2025-11-29 00:11:26","9","en","363122454","2025-11-28 23:53:30","2025-11-29 00:11:26","5dd671942b033b5ec8bc97b4","Yes","Yes","Yes","26","Male","","United States of America","","Undergraduate degree (BSc., BA.)","2 to 3 years","SOMETIMES","OFTEN","OFTEN","OFTEN","SOMETIMES","SOMETIMES","OFTEN","OFTEN","RARELY","SOMETIMES","RARELY","SOMETIMES","For learning new technologies and libraries I might implement in work.","SOMEHOW DISAGREE","SOMEHOW DISAGREE","DISAGREE","No","No","No","Yes","No","SOMEHOW AGREE","AGREE","SOMEHOW AGREE","I try to keep up with new technologies and solutions as soon as they are available, and as they evolve over time.","SOMEHOW AGREE","DISAGREE","SOMEHOW DISAGREE","COMPLETELY AGREE","AGREE","SOMEHOW AGREE","DISAGREE","SOMEHOW AGREE","COMPLETELY AGREE","COMPLETELY AGREE","AGREE","761528","YES","YES","Sometimes it did a bit more than I asked it too.","Likely","I felt it was simple enough, I would have liked to see a detail of what the security analysis did with the code to verify it, but it was good enough for me.","AVERAGE","SOMEHOW AGREE","AGREE","SOMEHOW AGREE","RARELY","ALWAYS","RARELY","SOMEHOW AGREE","SOMEHOW AGREE","AGREE","SOMEHOW DISAGREE","SOMEHOW DISAGREE","DISAGREE","DISAGREE","AGREE","YES",,"","1078.62","22.62",,,"35.17",,,,,,,"145.08",,,,,,,"75.48",,,,,"660.49",,"64.52",,,,,,"48.95",,,,,,"18.71",,"7.6",,
"24","2025-11-29 00:21:20","9","en","1168446321","2025-11-28 23:55:23","2025-11-29 00:21:20","665b1c771d3f242a05ffd1b3","Yes","Yes","Yes","25","Male","","South Africa","","College","2 to 3 years","SOMETIMES","SOMETIMES","SOMETIMES","SOMETIMES","SOMETIMES","OFTEN","RARELY","SOMETIMES","SOMETIMES","SOMETIMES","OFTEN","OFTEN","Documentation & IT Work","SOMEHOW AGREE","SOMEHOW AGREE","SOMEHOW AGREE","No","No","No","Yes","No","SOMEHOW DISAGREE","SOMEHOW DISAGREE","DISAGREE","I like seeing how the AI solves problems differently from me, feels like having a weirdly brilliant coding buddy. It also helps me in focusing more on logic and architecture and less on syntax clutter","SOMEHOW AGREE","SOMEHOW AGREE","SOMEHOW DISAGREE","AGREE","AGREE","AGREE","AGREE","AGREE","COMPLETELY AGREE","COMPLETELY AGREE","COMPLETELY AGREE","761528","YES","YES","I followed the recommendation in a practical, safe, and readable way that matches the task description, while ignoring less relevant options that didn’t fit the context.","Very Likely","It was also a good reminder of the importance of clarity and readability in code. Small details like indentation, naming conventions, and explanatory comments can make a big difference when reviewing or extending code later.","AVERAGE","COMPLETELY AGREE","COMPLETELY AGREE","AGREE","SOMETIMES","ALWAYS","ALWAYS","AGREE","AGREE","AGREE","AGREE","SOMEHOW AGREE","SOMEHOW DISAGREE","SOMEHOW DISAGREE","AGREE","YES",,"","1560.79","33.87",,,"104.55",,,,,,,"146.61",,,,,,,"314.92",,,,,"667.93",,"120.33",,,,,,"99.34",,,,,,"56.4",,"16.84",,
"25",,"3","en","312863042","2025-11-29 00:41:27","2025-11-29 00:46:20","671d5cda4bb11257ce4bcda0","Yes","Yes","Yes","58","Male","","United States of America","","Undergraduate degree (BSc., BA.)","> 5 years","OFTEN","ALWAYS","SOMETIMES","ALWAYS","OFTEN","OFTEN","OFTEN","SOMETIMES","SOMETIMES","OFTEN","RARELY","ALWAYS","To reproduce codes for some tasks","COMPLETELY DISAGREE","COMPLETELY DISAGREE","COMPLETELY DISAGREE","No","No","No","Yes","No","AGREE","AGREE","COMPLETELY AGREE",,"","","","","","","","","","","",,,,,,,,"","","","","","","","","","","","","","",,,,"293.68","10.3",,,"71.39",,,,,,,"211.99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"26","2025-11-29 01:39:26","9","en","1801462559","2025-11-29 00:52:43","2025-11-29 01:39:26","671d5cda4bb11257ce4bcda0","Yes","Yes","Yes","24","Female","","United States of America","","Undergraduate degree (BSc., BA.)","2 to 3 years","OFTEN","SOMETIMES","OFTEN","OFTEN","OFTEN","OFTEN","OFTEN","ALWAYS","SOMETIMES","OFTEN","RARELY","OFTEN","Generating new codes for unfamiliar tasks","COMPLETELY DISAGREE","COMPLETELY DISAGREE","COMPLETELY DISAGREE","No","No","No","Yes","No","AGREE","AGREE","COMPLETELY AGREE","GenAI technologies helps me finish tasks very fast and hence saving time spend on them","AGREE","COMPLETELY DISAGREE","COMPLETELY AGREE","AGREE","AGREE","COMPLETELY AGREE","COMPLETELY AGREE","AGREE","COMPLETELY AGREE","COMPLETELY AGREE","COMPLETELY AGREE","761528","YES","YES","I saw it provided real codes, and my task was just to edit","Very Likely","I recommend this tool to everyone out there","ABOVE AVERAGE","COMPLETELY AGREE","COMPLETELY AGREE","COMPLETELY AGREE","NEVER","NEVER","NEVER","AGREE","COMPLETELY AGREE","AGREE","AGREE","COMPLETELY AGREE","COMPLETELY DISAGREE","AGREE","AGREE","YES",,"","2805.8","10.83",,,"69.73",,,,,,,"84.94",,,,,,,"472.8",,,,,"1894.23",,"176.98",,,,,,"34.97",,,,,,"8.54",,"52.78",,
"27",,,"en","750975822","2025-11-29 02:25:18","2025-11-29 02:25:18",,"N/A","N/A","N/A",,,,,,,,"","","","","",,"","","","","","",,"","","","N/A","N/A","N/A","N/A","N/A","","","",,"","","","","","","","","","","",,,,,,,,"","","","","","","","","","","","","","",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"28","2025-11-29 04:07:22","9","en","449574630","2025-11-29 03:41:00","2025-11-29 04:07:22","678b955998db06a51ad68305","Yes","Yes","Yes","38","Male","","South Africa","","Undergraduate degree (BSc., BA.)","> 5 years","OFTEN","SOMETIMES","OFTEN","OFTEN","ALWAYS","ALWAYS","OFTEN","SOMETIMES","ALWAYS","OFTEN","OFTEN","SOMETIMES","12","DISAGREE","COMPLETELY DISAGREE","SOMEHOW AGREE","No","No","No","Yes","No","SOMEHOW DISAGREE","AGREE","SOMEHOW AGREE","It helps me save time by quickly generating ideas or alternative solutions, especially when I’m stuck. It also makes it easier to learn new concepts or check my understanding without having to search through long documentation.","AGREE","SOMEHOW AGREE","COMPLETELY AGREE","AGREE","AGREE","SOMEHOW AGREE","AGREE","AGREE","COMPLETELY AGREE","AGREE","AGREE","761528","NO","YES","I reviewed the security recommendation; however, I did not implement additional checks at this stage, as my primary focus was on understanding and completing the functionality of the code.","Very Likely","Overall, the coding tasks were clear and engaging, and they provided a valuable opportunity to practice and strengthen my skills.","VERY HIGH","SOMEHOW AGREE","AGREE","SOMEHOW AGREE","OFTEN","ALWAYS","OFTEN","AGREE","SOMEHOW AGREE","AGREE","AGREE","AGREE","SOMEHOW AGREE","AGREE","AGREE","YES",,"","1585.59","81.97",,,"262.78",,,,,,,"93.44",,,,,,,"54.68",,,,,"796.78",,"201.43",,,,,,"53.16",,,,,,"29.85",,"11.5",,
"29","2025-11-29 05:44:09","9","en","920576793","2025-11-29 04:55:04","2025-11-29 05:44:08","665017cd16c82792f5b364ef","Yes","Yes","Yes","26","Male","","Kenya","","Undergraduate degree (BSc., BA.)","2 to 3 years","OFTEN","SOMETIMES","OFTEN","SOMETIMES","ALWAYS","OFTEN","OFTEN","SOMETIMES","ALWAYS","SOMETIMES","RARELY","SOMETIMES","Atimes when I want to declare variable","SOMEHOW DISAGREE","SOMEHOW AGREE","SOMEHOW DISAGREE","No","No","No","Yes","No","SOMEHOW AGREE","SOMEHOW DISAGREE","COMPLETELY AGREE","Instant knowledge to multiple programming languages","AGREE","COMPLETELY DISAGREE","AGREE","COMPLETELY AGREE","AGREE","AGREE","AGREE","SOMEHOW AGREE","COMPLETELY AGREE","AGREE","AGREE","761528","YES","YES","It's was kinder challenging to use it but I tried in some of experiment","Somewhat Likely","I found the coding tasks engaging and well structured. They covered practical concepts like input validation, template rendering, and safe command execution","ABOVE AVERAGE","AGREE","AGREE","SOMEHOW AGREE","RARELY","RARELY","RARELY","AGREE","SOMEHOW AGREE","AGREE","SOMEHOW AGREE","AGREE","SOMEHOW DISAGREE","SOMEHOW AGREE","COMPLETELY AGREE","YES",,"","2947.39","95.86",,,"85.74",,,,,,,"285.14",,,,,,,"231.24",,,,,"1842.61",,"150.12",,,,,,"139.73",,,,,,"85.95",,"31",,
"30",,"-1","en","2115204891","2025-11-29 04:55:08","2025-11-29 04:55:08","665017cd16c82792f5b364ef","N/A","N/A","N/A",,,,,,,,"","","","","",,"","","","","","",,"","","","N/A","N/A","N/A","N/A","N/A","","","",,"","","","","","","","","","","",,,,,,,,"","","","","","","","","","","","","","",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31",,"-1","en","710187879","2025-11-29 04:55:09","2025-11-29 04:55:09","665017cd16c82792f5b364ef","N/A","N/A","N/A",,,,,,,,"","","","","",,"","","","","","",,"","","","N/A","N/A","N/A","N/A","N/A","","","",,"","","","","","","","","","","",,,,,,,,"","","","","","","","","","","","","","",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32",,"-1","en","363871774","2025-11-29 04:55:09","2025-11-29 04:55:09","665017cd16c82792f5b364ef","N/A","N/A","N/A",,,,,,,,"","","","","",,"","","","","","",,"","","","N/A","N/A","N/A","N/A","N/A","","","",,"","","","","","","","","","","",,,,,,,,"","","","","","","","","","","","","","",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"33",,"4","en","1148799296","2025-11-29 07:23:02","2025-11-29 07:38:35","67ec0db875c63c368cce8118","Yes","Yes","Yes","22","Male","","South Africa","","Undergraduate degree (BSc., BA.)","1 to 2 years","SOMETIMES","SOMETIMES","SOMETIMES","NEVER","SOMETIMES","OFTEN","SOMETIMES","OFTEN","OFTEN","SOMETIMES","SOMETIMES","OFTEN","Data wrangling","DISAGREE","SOMEHOW AGREE","SOMEHOW DISAGREE","No","No","No","Yes","No","SOMEHOW AGREE","SOMEHOW DISAGREE","SOMEHOW AGREE","It saves time and clearly explains any generated code","AGREE","COMPLETELY DISAGREE","DISAGREE","AGREE","SOMEHOW AGREE","SOMEHOW AGREE","SOMEHOW AGREE","SOMEHOW AGREE","AGREE","AGREE","AGREE",,,,,,,,"","","","","","","","","","","","","","",,,,"933.87","71.98",,,"163.74",,,,,,,"365.8",,,,,,,"332.35",,,,,,,,,,,,,,,,,,,,,,,
"34","2025-11-29 08:40:25","9","en","1981780715","2025-11-29 08:13:53","2025-11-29 08:40:25","6914c90c80bcbb0ee3307396","Yes","Yes","Yes","47","Male","","Germany","","Undergraduate degree (BSc., BA.)","> 5 years","OFTEN","ALWAYS","ALWAYS","ALWAYS","ALWAYS","ALWAYS","ALWAYS","RARELY","NEVER","RARELY","SOMETIMES","SOMETIMES","Sumarize documents","COMPLETELY DISAGREE","DISAGREE","DISAGREE","No","No","No","Yes","No","AGREE","DISAGREE","SOMEHOW AGREE","Speed","SOMEHOW AGREE","COMPLETELY DISAGREE","DISAGREE","AGREE","AGREE","SOMEHOW AGREE","SOMEHOW AGREE","SOMEHOW DISAGREE","COMPLETELY AGREE","COMPLETELY AGREE","AGREE","761528","YES","YES","experience","Likely","The editor in the test environment sucks. No block marking. No copilot. No AI promt.","VERY HIGH","AGREE","AGREE","COMPLETELY AGREE","RARELY","NEVER","SOMETIMES","AGREE","AGREE","AGREE","AGREE","SOMEHOW AGREE","COMPLETELY DISAGREE","COMPLETELY DISAGREE","COMPLETELY DISAGREE","YES",,"","1595.49","28.52",,,"55.38",,,,,,,"168.84",,,,,,,"93.54",,,,,"915.63",,"127.73",,,,,,"70.49",,,,,,"42.38",,"92.98",,
"35","2025-11-29 09:55:16","9","en","1287570373","2025-11-29 09:27:29","2025-11-29 09:55:16","637f7d52d1a517e820233f7a","Yes","Yes","Yes","33","Male","","Germany","","Undergraduate degree (BSc., BA.)","2 to 3 years","SOMETIMES","OFTEN","OFTEN","ALWAYS","SOMETIMES","OFTEN","RARELY","OFTEN","RARELY","ALWAYS","SOMETIMES","OFTEN","For basic examples when working on new things. Easier to get started.","SOMEHOW DISAGREE","SOMEHOW AGREE","SOMEHOW AGREE","No","No","No","Yes","No","AGREE","SOMEHOW DISAGREE","SOMEHOW DISAGREE","For basic summaries when working with new technologies. Saves times searching and reading documentation in some cases. Gets you started faster.","SOMEHOW AGREE","DISAGREE","AGREE","AGREE","SOMEHOW AGREE","SOMEHOW AGREE","SOMEHOW DISAGREE","SOMEHOW DISAGREE","COMPLETELY AGREE","COMPLETELY AGREE","AGREE","761528","YES","YES","It seemed like a quick fix in one line, so I might as well check it.","Somewhat Likely","All these tasks were mostly simple cases, however they are the ones I need to to constantly look up again, forgetting after a while.","AVERAGE","COMPLETELY AGREE","AGREE","SOMEHOW AGREE","SOMETIMES","SOMETIMES","OFTEN","SOMEHOW AGREE","SOMEHOW AGREE","SOMEHOW DISAGREE","SOMEHOW AGREE","SOMEHOW DISAGREE","SOMEHOW DISAGREE","AGREE","AGREE","YES",,"","1671.25","32.48",,,"57.38",,,,,,,"121.39",,,,,,,"118.58",,,,,"1023.24",,"195.03",,,,,,"68.48",,,,,,"42.84",,"11.83",,
"36",,,"en","1858898825","2025-11-29 20:03:30","2025-11-29 20:03:30",,"N/A","N/A","N/A",,,,,,,,"","","","","",,"","","","","","",,"","","","N/A","N/A","N/A","N/A","N/A","","","",,"","","","","","","","","","","",,,,,,,,"","","","","","","","","","","","","","",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37",,,"en","1695708331","2025-11-30 05:04:29","2025-11-30 05:04:29",,"N/A","N/A","N/A",,,,,,,,"","","","","",,"","","","","","",,"","","","N/A","N/A","N/A","N/A","N/A","","","",,"","","","","","","","","","","",,,,,,,,"","","","","","","","","","","","","","",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38","2025-11-30 09:50:08","9","en","19333160","2025-11-30 08:59:15","2025-11-30 09:50:08","67896102d98295a520a25ebb","Yes","Yes","Yes","30","Male","","United Kingdom of Great Britain and Northern Ireland","","Graduate degree (MSc., Ph.D.)","4 to 5 years","SOMETIMES","SOMETIMES","RARELY","RARELY","OFTEN","SOMETIMES","OFTEN","SOMETIMES","ALWAYS","RARELY","SOMETIMES","RARELY","No","COMPLETELY DISAGREE","AGREE","SOMEHOW DISAGREE","No","No","No","Yes","No","AGREE","SOMEHOW DISAGREE","COMPLETELY AGREE","It makes my work easier and faster, helping me cut through the tough part of my task","AGREE","DISAGREE","AGREE","SOMEHOW AGREE","COMPLETELY AGREE","AGREE","AGREE","SOMEHOW DISAGREE","AGREE","AGREE","AGREE","761528","YES","YES","I used the tool recommendation and i followed it because i believe in the tool","Likely","It was a wonderful experience","ABOVE AVERAGE","AGREE","AGREE","AGREE","NEVER","NEVER","RARELY","COMPLETELY AGREE","AGREE","AGREE","AGREE","AGREE","COMPLETELY DISAGREE","AGREE","AGREE","YES",,"","3055.72","23.8",,,"94.27",,,,,,,"147.28",,,,,,,"116.97",,,,,"2461.52",,"146.13",,,,,,"33.59",,,,,,"11.23",,"20.93",,
